,is_oceanic,time
201804241800,0.0,367200.0
201804250000,0.0,162000.0
201804250600,0.0,183600.0
201804251200,0.0,194400.0
201804251800,0.0,216000.0
201804260000,0.0,216000.0
201804260600,0.0,226800.0
201804261200,0.0,226800.0
201804261800,0.0,21600.0
201804270000,1.0,
201804270600,1.0,
201804271200,1.0,
201804271800,1.0,
201804280000,0.0,356400.0
201804280600,0.0,367200.0
201804281200,0.0,378000.0
201804281800,0.0,97200.0
201804290000,1.0,
201804290600,1.0,
201804291200,0.0,356400.0
201804291800,1.0,
201804300000,1.0,
201804300600,0.0,399600.0
201804301200,1.0,
201804301800,1.0,
201805010000,1.0,
201805010600,1.0,
201805011200,1.0,
201805011800,1.0,
201805020000,1.0,
201805020600,1.0,
201805021200,1.0,
201805021800,0.0,10800.0
201805030000,0.0,604800.0
201805030600,0.0,367200.0
201805031200,1.0,
201805031800,1.0,
201805040000,1.0,
201805040600,1.0,
201805041200,0.0,75600.0
201805041800,0.0,205200.0
201805050000,0.0,550800.0
201805050600,0.0,572400.0
201805051200,0.0,604800.0
201805051800,1.0,
201805060000,1.0,
201805060600,1.0,
201805061200,1.0,
201805061800,1.0,
201805070000,1.0,
201805070600,1.0,
201805071200,1.0,
201805071800,1.0,
201805080000,0.0,172800.0
201805080600,0.0,280800.0
201805081200,1.0,
201805081800,0.0,259200.0
201805090000,0.0,324000.0
201805090600,0.0,248400.0
201805091200,0.0,367200.0
201805091800,0.0,550800.0
201805100000,0.0,248400.0
201805100600,1.0,
201805101200,1.0,
201805101800,0.0,129600.0
201805110000,0.0,356400.0
201805110600,0.0,388800.0
201805111200,0.0,302400.0
201805111800,0.0,313200.0
201805120000,1.0,
201805120600,1.0,
201805121200,1.0,
201805121800,1.0,
201805130000,1.0,
201805130600,0.0,604800.0
201805131200,0.0,453600.0
201805131800,0.0,604800.0
201805140000,1.0,
201805140600,1.0,
201805141200,1.0,
201805141800,1.0,
201805150000,1.0,
201805150600,1.0,
201805151200,1.0,
201805151800,1.0,
201805160000,1.0,
201805160600,1.0,
201805161200,1.0,
201805161800,1.0,
201805170000,1.0,
201805170600,1.0,
201805171200,1.0,
201805171800,1.0,
201805180000,1.0,
201805180600,1.0,
201805181200,1.0,
201805181800,1.0,
201805190000,1.0,
201805190600,1.0,
201805191200,1.0,
201805191800,1.0,
201805200000,1.0,
201805200600,1.0,
201805201200,1.0,
201805201800,1.0,
201805210000,1.0,
201805210600,1.0,
201805211200,1.0,
201805211800,0.0,388800.0
201805220000,0.0,334800.0
201805220600,0.0,270000.0
201805221200,1.0,
201805221800,1.0,
201805230000,1.0,
201805230600,1.0,
201805231200,0.0,324000.0
201805231800,0.0,194400.0
201805240000,0.0,313200.0
201805240600,0.0,367200.0
201805241200,0.0,378000.0
201805241800,0.0,324000.0
201805250000,0.0,432000.0
201805250600,1.0,
201805251200,1.0,
201805251800,1.0,
201805260000,1.0,
201805260600,0.0,140400.0
201805261200,1.0,
201805261800,1.0,
201805270000,0.0,280800.0
201805270600,1.0,
201805271200,0.0,550800.0
201805271800,1.0,
201805280000,0.0,540000.0
201805280600,0.0,97200.0
201805281200,0.0,97200.0
201805281800,1.0,
201805290000,1.0,
201805290600,1.0,
201805291200,1.0,
201805291800,1.0,
201805300000,1.0,
201805300600,1.0,
201805301200,1.0,
201805301800,1.0,
201805310000,1.0,
201805310600,1.0,
201805311200,1.0,
201805311800,1.0,
201806010000,1.0,
201806010600,0.0,324000.0
201806011200,1.0,
201806011800,0.0,10800.0
201806020000,1.0,
201806020600,0.0,151200.0
201806021200,0.0,97200.0
201806021800,1.0,
201806030000,1.0,
201806030600,1.0,
201806031200,1.0,
201806031800,1.0,
201806040000,1.0,
201806040600,1.0,
201806041200,1.0,
201806041800,1.0,
201806050000,1.0,
201806050600,1.0,
201806051200,1.0,
201806051800,1.0,
201806060000,1.0,
201806060600,1.0,
201806061200,1.0,
201806061800,1.0,
201806070000,1.0,
201806070600,1.0,
201806071200,1.0,
201806071800,1.0,
201806080000,1.0,
201806080600,1.0,
201806081200,1.0,
201806081800,1.0,
201806090000,1.0,
201806090600,0.0,54000.0
201806091200,1.0,
201806091800,0.0,162000.0
201806100000,0.0,226800.0
201806100600,1.0,
201806101200,0.0,21600.0
201806101800,0.0,604800.0
201806110000,0.0,572400.0
201806110600,0.0,129600.0
201806111200,1.0,
201806111800,0.0,496800.0
201806120000,1.0,
201806120600,0.0,486000.0
201806121200,0.0,334800.0
201806121800,0.0,291600.0
201806130000,0.0,561600.0
201806130600,0.0,432000.0
201806131200,0.0,302400.0
201806131800,0.0,334800.0
201806140000,0.0,378000.0
201806140600,1.0,
201806141200,0.0,226800.0
201806141800,0.0,356400.0
201806150000,0.0,442800.0
201806150600,0.0,302400.0
201806151200,0.0,313200.0
201806151800,0.0,270000.0
201806160000,1.0,
201806160600,0.0,302400.0
201806161200,1.0,
201806161800,1.0,
201806170000,0.0,388800.0
201806170600,0.0,410400.0
201806171200,0.0,604800.0
201806171800,0.0,604800.0
201806180000,0.0,604800.0
201806180600,0.0,205200.0
201806181200,0.0,151200.0
201806181800,0.0,194400.0
201806190000,0.0,604800.0
201806190600,0.0,172800.0
201806191200,0.0,583200.0
201806191800,0.0,464400.0
201806200000,0.0,518400.0
201806200600,0.0,583200.0
201806201200,0.0,475200.0
201806201800,0.0,604800.0
201806210000,0.0,594000.0
201806210600,1.0,
201806211200,0.0,453600.0
201806211800,1.0,
201806220000,0.0,486000.0
201806220600,0.0,540000.0
201806221200,0.0,572400.0
201806221800,0.0,604800.0
201806230000,1.0,
201806230600,0.0,216000.0
201806231200,0.0,507600.0
201806231800,0.0,367200.0
201806240000,1.0,
201806240600,1.0,
201806241200,1.0,
201806241800,1.0,
201806250000,1.0,
201806250600,1.0,
201806251200,1.0,
201806251800,1.0,
201806260000,1.0,
201806260600,1.0,
201806261200,1.0,
201806261800,1.0,
201806270000,1.0,
201806270600,1.0,
201806271200,1.0,
201806271800,1.0,
201806280000,1.0,
201806280600,1.0,
201806281200,1.0,
201806281800,1.0,
201806290000,1.0,
201806290600,0.0,237600.0
201806291200,0.0,270000.0
201806291800,1.0,
201806300000,1.0,
201806300600,1.0,
201806301200,1.0,
201806301800,1.0,
201807010000,1.0,
201807010600,1.0,
201807011200,1.0,
201807011800,1.0,
201807020000,1.0,
201807020600,0.0,54000.0
201807021200,1.0,
201807021800,0.0,302400.0
201807030000,0.0,486000.0
201807030600,0.0,583200.0
201807031200,0.0,561600.0
201807031800,1.0,
201807040000,0.0,421200.0
201807040600,0.0,561600.0
201807041200,0.0,594000.0
201807041800,0.0,442800.0
201807050000,0.0,604800.0
201807050600,0.0,486000.0
201807051200,1.0,
201807051800,1.0,
201807060000,0.0,118800.0
201807060600,0.0,486000.0
201807061200,0.0,172800.0
201807061800,0.0,172800.0
201807070000,0.0,194400.0
201807070600,0.0,313200.0
201807071200,0.0,259200.0
201807071800,1.0,
201807080000,1.0,
201807080600,1.0,
201807081200,1.0,
201807081800,1.0,
201807090000,1.0,
201807090600,0.0,32400.0
201807091200,1.0,
201807091800,1.0,
201807100000,0.0,604800.0
201807100600,0.0,594000.0
201807101200,0.0,604800.0
201807101800,1.0,
201807110000,1.0,
201807110600,1.0,
201807111200,0.0,604800.0
201807111800,0.0,604800.0
201807120000,0.0,378000.0
201807120600,1.0,
201807121200,1.0,
201807121800,1.0,
201807130000,1.0,
201807130600,1.0,
201807131200,1.0,
201807131800,1.0,
201807140000,1.0,
201807140600,1.0,
201807141200,1.0,
201807141800,1.0,
201807150000,1.0,
201807150600,1.0,
201807151200,1.0,
201807151800,1.0,
201807160000,1.0,
201807160600,1.0,
201807161200,1.0,
201807161800,1.0,
201807170000,1.0,
201807170600,1.0,
201807171200,1.0,
201807171800,1.0,
201807180000,1.0,
201807180600,1.0,
201807181200,1.0,
201807181800,1.0,
201807190000,1.0,
201807190600,1.0,
201807191200,1.0,
201807191800,0.0,75600.0
201807200000,1.0,
201807200600,1.0,
201807201200,1.0,
201807201800,1.0,
201807210000,1.0,
201807210600,1.0,
201807211200,1.0,
201807211800,1.0,
201807220000,1.0,
201807220600,0.0,432000.0
201807221200,0.0,410400.0
201807221800,0.0,194400.0
201807230000,1.0,
201807230600,0.0,237600.0
201807231200,0.0,475200.0
201807231800,1.0,
201807240000,1.0,
201807240600,0.0,453600.0
201807241200,0.0,604800.0
201807241800,0.0,550800.0
201807250000,0.0,442800.0
201807250600,1.0,
201807251200,1.0,
201807251800,1.0,
201807260000,1.0,
201807260600,1.0,
201807261200,0.0,54000.0
201807261800,0.0,75600.0
201807270000,0.0,54000.0
201807270600,0.0,129600.0
201807271200,0.0,21600.0
201807271800,0.0,32400.0
201807280000,1.0,
201807280600,1.0,
201807281200,0.0,21600.0
201807281800,1.0,
201807290000,0.0,129600.0
201807290600,1.0,
201807291200,1.0,
201807291800,1.0,
201807300000,1.0,
201807300600,1.0,
201807301200,0.0,140400.0
201807301800,0.0,324000.0
201807310000,1.0,
201807310600,0.0,151200.0
201807311200,0.0,172800.0
201807311800,0.0,183600.0
201808010000,1.0,
201808010600,0.0,162000.0
201808011200,0.0,194400.0
201808011800,1.0,
201808020000,0.0,604800.0
201808020600,0.0,583200.0
201808021200,0.0,594000.0
201808021800,0.0,486000.0
201808030000,0.0,507600.0
201808030600,0.0,399600.0
201808031200,0.0,550800.0
201808031800,0.0,432000.0
201808040000,0.0,442800.0
201808040600,0.0,464400.0
201808041200,0.0,486000.0
201808041800,0.0,507600.0
201808050000,0.0,561600.0
201808050600,1.0,
201808051200,1.0,
201808051800,1.0,
201808060000,1.0,
201808060600,0.0,64800.0
201808061200,1.0,
201808061800,0.0,162000.0
201808070000,0.0,21600.0
201808070600,0.0,21600.0
201808071200,0.0,259200.0
201808071800,1.0,
201808080000,0.0,367200.0
201808080600,0.0,10800.0
201808081200,1.0,
201808081800,0.0,421200.0
201808090000,0.0,442800.0
201808090600,1.0,
201808091200,0.0,486000.0
201808091800,1.0,
201808100000,1.0,
201808100600,0.0,475200.0
201808101200,1.0,
201808101800,1.0,
201808110000,1.0,
201808110600,0.0,442800.0
201808111200,0.0,432000.0
201808111800,1.0,
201808120000,1.0,
201808120600,0.0,32400.0
201808121200,0.0,367200.0
201808121800,0.0,280800.0
201808130000,0.0,237600.0
201808130600,0.0,313200.0
201808131200,0.0,313200.0
201808131800,0.0,604800.0
201808140000,0.0,604800.0
201808140600,0.0,270000.0
201808141200,0.0,604800.0
201808141800,0.0,259200.0
201808150000,0.0,270000.0
201808150600,0.0,270000.0
201808151200,0.0,183600.0
201808151800,0.0,205200.0
201808160000,0.0,572400.0
201808160600,0.0,496800.0
201808161200,0.0,518400.0
201808161800,0.0,561600.0
201808170000,0.0,604800.0
201808170600,0.0,399600.0
201808171200,1.0,
201808171800,0.0,432000.0
201808180000,1.0,
201808180600,0.0,486000.0
201808181200,0.0,432000.0
201808181800,1.0,
201808190000,0.0,442800.0
201808190600,0.0,518400.0
201808191200,1.0,
201808191800,0.0,108000.0
201808200000,0.0,604800.0
201808200600,0.0,378000.0
201808201200,0.0,604800.0
201808201800,0.0,205200.0
201808210000,0.0,604800.0
201808210600,0.0,550800.0
201808211200,1.0,
201808211800,0.0,572400.0
201808220000,0.0,486000.0
201808220600,0.0,604800.0
201808221200,0.0,561600.0
201808221800,0.0,594000.0
201808230000,0.0,604800.0
201808230600,0.0,388800.0
201808231200,0.0,464400.0
201808231800,0.0,496800.0
201808240000,0.0,367200.0
201808240600,0.0,453600.0
201808241200,1.0,
201808241800,0.0,399600.0
201808250000,1.0,
201808250600,1.0,
201808251200,0.0,64800.0
201808251800,0.0,151200.0
201808260000,0.0,453600.0
201808260600,1.0,
201808261200,0.0,97200.0
201808261800,0.0,453600.0
201808270000,0.0,118800.0
201808270600,0.0,604800.0
201808271200,0.0,604800.0
201808271800,0.0,172800.0
201808280000,0.0,604800.0
201808280600,0.0,550800.0
201808281200,0.0,604800.0
201808281800,0.0,540000.0
201808290000,0.0,291600.0
201808290600,0.0,604800.0
201808291200,1.0,
201808291800,1.0,
201808300000,1.0,
201808300600,1.0,
201808301200,1.0,
201808301800,1.0,
201808310000,1.0,
201808310600,1.0,
201808311200,1.0,
201808311800,1.0,
201809010000,1.0,
201809010600,1.0,
201809011200,1.0,
201809011800,1.0,
201809020000,1.0,
201809020600,1.0,
201809021200,1.0,
201809021800,1.0,
201809030000,1.0,
201809030600,1.0,
201809031200,1.0,
201809031800,1.0,
201809040000,1.0,
201809040600,1.0,
201809041200,1.0,
201809041800,1.0,
201809050000,1.0,
201809050600,1.0,
201809051200,1.0,
201809051800,1.0,
201809060000,1.0,
201809060600,1.0,
201809061200,0.0,442800.0
201809061800,0.0,10800.0
201809070000,1.0,
201809070600,1.0,
201809071200,1.0,
201809071800,1.0,
201809080000,1.0,
201809080600,0.0,421200.0
201809081200,1.0,
201809081800,1.0,
201809090000,1.0,
201809090600,0.0,367200.0
201809091200,0.0,313200.0
201809091800,0.0,594000.0
201809100000,0.0,550800.0
201809100600,0.0,345600.0
201809101200,0.0,291600.0
201809101800,0.0,334800.0
201809110000,0.0,453600.0
201809110600,1.0,
201809111200,1.0,
201809111800,1.0,
201809120000,1.0,
201809120600,1.0,
201809121200,1.0,
201809121800,1.0,
201809130000,1.0,
201809130600,1.0,
201809131200,1.0,
201809131800,1.0,
201809140000,1.0,
201809140600,1.0,
201809141200,1.0,
201809141800,1.0,
201809150000,1.0,
201809150600,0.0,486000.0
201809151200,0.0,604800.0
201809151800,0.0,604800.0
201809160000,0.0,518400.0
201809160600,0.0,356400.0
201809161200,1.0,
201809161800,0.0,604800.0
201809170000,0.0,453600.0
201809170600,0.0,421200.0
201809171200,1.0,
201809171800,1.0,
201809180000,1.0,
201809180600,0.0,32400.0
201809181200,1.0,
201809181800,1.0,
201809190000,1.0,
201809190600,1.0,
201809191200,1.0,
201809191800,1.0,
201809200000,1.0,
201809200600,1.0,
201809201200,1.0,
201809201800,1.0,
201809210000,1.0,
201809210600,1.0,
201809211200,1.0,
201809211800,1.0,
201809220000,1.0,
201809220600,1.0,
201809221200,1.0,
201809221800,1.0,
201809230000,1.0,
201809230600,0.0,21600.0
201809231200,1.0,
201809231800,1.0,
201809240000,0.0,43200.0
201809240600,1.0,
201809241200,0.0,453600.0
201809241800,0.0,248400.0
201809250000,0.0,248400.0
201809250600,0.0,108000.0
201809251200,0.0,118800.0
201809251800,0.0,86400.0
201809260000,1.0,
201809260600,1.0,
201809261200,0.0,302400.0
201809261800,0.0,334800.0
201809270000,1.0,
201809270600,0.0,216000.0
201809271200,0.0,54000.0
201809271800,0.0,302400.0
201809280000,0.0,118800.0
201809280600,0.0,140400.0
201809281200,1.0,
201809281800,0.0,270000.0
201809290000,0.0,151200.0
201809290600,0.0,604800.0
201809291200,0.0,604800.0
201809291800,0.0,118800.0
201809300000,0.0,162000.0
201809300600,0.0,216000.0
201809301200,0.0,248400.0
201809301800,0.0,324000.0
201810010000,0.0,367200.0
201810010600,0.0,486000.0
201810011200,0.0,378000.0
201810011800,0.0,162000.0
201810020000,0.0,205200.0
201810020600,0.0,270000.0
201810021200,0.0,442800.0
201810021800,0.0,496800.0
201810030000,0.0,572400.0
201810030600,0.0,507600.0
201810031200,0.0,388800.0
201810031800,0.0,421200.0
201810040000,0.0,388800.0
201810040600,0.0,216000.0
201810041200,0.0,259200.0
201810041800,0.0,226800.0
201810050000,0.0,64800.0
201810050600,0.0,388800.0
201810051200,0.0,118800.0
201810051800,0.0,140400.0
201810060000,0.0,183600.0
201810060600,1.0,
201810061200,0.0,540000.0
201810061800,0.0,604800.0
201810070000,0.0,604800.0
201810070600,0.0,604800.0
201810071200,0.0,334800.0
201810071800,0.0,108000.0
201810080000,0.0,302400.0
201810080600,0.0,270000.0
201810081200,0.0,259200.0
201810081800,0.0,280800.0
201810090000,0.0,399600.0
201810090600,0.0,302400.0
201810091200,0.0,356400.0
201810091800,0.0,410400.0
201810100000,0.0,248400.0
201810100600,0.0,313200.0
201810101200,0.0,302400.0
201810101800,0.0,313200.0
201810110000,1.0,
201810110600,0.0,313200.0
201810111200,1.0,
201810111800,0.0,604800.0
201810120000,1.0,
201810120600,1.0,
201810121200,0.0,604800.0
201810121800,1.0,
201810130000,1.0,
201810130600,0.0,162000.0
201810131200,1.0,
201810131800,0.0,421200.0
201810140000,0.0,237600.0
201810140600,0.0,270000.0
201810141200,1.0,
201810141800,1.0,
201810150000,1.0,
201810150600,1.0,
201810151200,0.0,280800.0
201810151800,1.0,
201810160000,1.0,
201810160600,0.0,97200.0
201810161200,0.0,172800.0
201810161800,0.0,10800.0
201810170000,0.0,345600.0
201810170600,0.0,378000.0
201810171200,0.0,334800.0
201810171800,0.0,442800.0
201810180000,0.0,421200.0
201810180600,0.0,410400.0
201810181200,0.0,378000.0
201810181800,1.0,
201810190000,1.0,
201810190600,0.0,248400.0
201810191200,0.0,594000.0
201810191800,1.0,
201810200000,1.0,
201810200600,0.0,367200.0
201810201200,0.0,183600.0
201810201800,0.0,604800.0
201810210000,0.0,442800.0
201810210600,0.0,442800.0
201810211200,1.0,
201810211800,0.0,162000.0
201810220000,0.0,194400.0
201810220600,0.0,140400.0
201810221200,1.0,
201810221800,1.0,
201810230000,1.0,
201810230600,0.0,32400.0
201810231200,0.0,10800.0
201810231800,0.0,334800.0
201810240000,0.0,324000.0
201810240600,0.0,313200.0
201810241200,1.0,
201810241800,1.0,
201810250000,0.0,313200.0
201810250600,0.0,367200.0
201810251200,0.0,151200.0
201810251800,1.0,
201810260000,1.0,
201810260600,1.0,
201810261200,1.0,
201810261800,0.0,302400.0
201810270000,0.0,313200.0
201810270600,0.0,453600.0
201810271200,0.0,345600.0
201810271800,0.0,172800.0
201810280000,0.0,118800.0
201810280600,1.0,
201810281200,1.0,
201810281800,1.0,
201810290000,1.0,
201810290600,0.0,183600.0
201810291200,0.0,226800.0
201810291800,1.0,
201810300000,0.0,86400.0
201810300600,1.0,
201810301200,0.0,43200.0
201810301800,0.0,324000.0
201810310000,0.0,421200.0
201810310600,0.0,421200.0
201810311200,0.0,248400.0
201810311800,0.0,280800.0
201811010000,0.0,388800.0
201811010600,0.0,486000.0
201811011200,0.0,464400.0
201811011800,1.0,
201811020000,0.0,334800.0
201811020600,0.0,378000.0
201811021200,0.0,205200.0
201811021800,0.0,291600.0
201811030000,1.0,
201811030600,1.0,
201811031200,1.0,
201811031800,0.0,324000.0
201811040000,1.0,
201811040600,0.0,280800.0
201811041200,0.0,313200.0
201811041800,0.0,475200.0
201811050000,0.0,10800.0
201811050600,0.0,345600.0
201811051200,0.0,356400.0
201811051800,0.0,378000.0
201811060000,0.0,388800.0
201811060600,0.0,378000.0
201811061200,1.0,
201811061800,1.0,
201811070000,1.0,
201811070600,0.0,464400.0
201811071200,1.0,
201811071800,1.0,
201811080000,1.0,
201811080600,1.0,
201811081200,1.0,
201811081800,1.0,
201811090000,1.0,
201811090600,1.0,
201811091200,0.0,421200.0
201811091800,0.0,453600.0
201811100000,0.0,486000.0
201811100600,1.0,
201811101200,0.0,345600.0
201811101800,0.0,550800.0
201811110000,0.0,475200.0
201811110600,1.0,
201811111200,1.0,
201811111800,1.0,
201811120000,1.0,
201811120600,0.0,334800.0
201811121200,0.0,475200.0
201811121800,0.0,442800.0
201811130000,1.0,
201811130600,0.0,183600.0
201811131200,1.0,
201811131800,0.0,334800.0
201811140000,0.0,378000.0
201811140600,0.0,399600.0
201811141200,1.0,
201811141800,1.0,
201811150000,0.0,172800.0
201811150600,0.0,388800.0
201811151200,0.0,205200.0
201811151800,0.0,453600.0
201811160000,0.0,475200.0
201811160600,0.0,518400.0
201811161200,1.0,
201811161800,0.0,540000.0
201811170000,1.0,
201811170600,0.0,388800.0
201811171200,0.0,334800.0
201811171800,0.0,216000.0
201811180000,0.0,237600.0
201811180600,0.0,378000.0
201811181200,1.0,
201811181800,1.0,
201811190000,0.0,194400.0
201811190600,0.0,216000.0
201811191200,1.0,
201811191800,0.0,151200.0
201811200000,0.0,129600.0
201811200600,0.0,172800.0
201811201200,1.0,
201811201800,1.0,
201811210000,1.0,
201811210600,0.0,302400.0
201811211200,0.0,291600.0
201811211800,1.0,
201811220000,1.0,
201811220600,1.0,
201811221200,0.0,172800.0
201811221800,0.0,108000.0
201811230000,0.0,345600.0
201811230600,1.0,
201811231200,0.0,388800.0
201811231800,1.0,
201811240000,0.0,162000.0
201811240600,0.0,194400.0
201811241200,0.0,205200.0
201811241800,1.0,
201811250000,0.0,248400.0
201811250600,1.0,
201811251200,1.0,
201811251800,1.0,
201811260000,1.0,
201811260600,0.0,21600.0
201811261200,1.0,
201811261800,0.0,108000.0
201811270000,1.0,
201811270600,1.0,
201811271200,1.0,
201811271800,1.0,
201811280000,0.0,496800.0
201811280600,0.0,507600.0
201811281200,0.0,496800.0
201811281800,0.0,518400.0
201811290000,1.0,
201811290600,0.0,604800.0
201811291200,0.0,604800.0
201811291800,0.0,367200.0
201811300000,0.0,226800.0
201811300600,0.0,64800.0
201811301200,0.0,162000.0
201811301800,1.0,
201812010000,0.0,334800.0
201812010600,1.0,
201812011200,1.0,
201812011800,1.0,
201812020000,1.0,
201812020600,1.0,
201812021200,0.0,334800.0
201812021800,0.0,302400.0
201812030000,1.0,
201812030600,1.0,
201812031200,1.0,
201812031800,1.0,
201812040000,1.0,
201812040600,1.0,
201812041200,0.0,43200.0
201812041800,1.0,
201812050000,1.0,
201812050600,0.0,475200.0
201812051200,0.0,507600.0
201812051800,0.0,356400.0
201812060000,1.0,
201812060600,1.0,
201812061200,1.0,
201812061800,0.0,205200.0
201812070000,1.0,
201812070600,1.0,
201812071200,1.0,
201812071800,0.0,313200.0
201812080000,1.0,
201812080600,0.0,324000.0
201812081200,0.0,162000.0
201812081800,0.0,118800.0
201812090000,0.0,118800.0
201812090600,0.0,313200.0
201812091200,1.0,
201812091800,0.0,129600.0
201812100000,0.0,140400.0
201812100600,1.0,
201812101200,1.0,
201812101800,0.0,216000.0
201812110000,1.0,
201812110600,1.0,
201812111200,1.0,
201812111800,0.0,194400.0
201812120000,1.0,
201812120600,0.0,183600.0
201812121200,0.0,410400.0
201812121800,0.0,432000.0
201812130000,0.0,421200.0
201812130600,0.0,421200.0
201812131200,0.0,464400.0
201812131800,1.0,
201812140000,1.0,
201812140600,1.0,
201812141200,1.0,
201812141800,0.0,270000.0
201812150000,0.0,432000.0
201812150600,0.0,475200.0
201812151200,1.0,
201812151800,1.0,
201812160000,1.0,
201812160600,1.0,
201812161200,1.0,
201812161800,0.0,302400.0
201812170000,0.0,496800.0
201812170600,0.0,464400.0
201812171200,0.0,486000.0
201812171800,0.0,367200.0
201812180000,0.0,248400.0
201812180600,1.0,
201812181200,0.0,216000.0
201812181800,0.0,259200.0
201812190000,1.0,
201812190600,0.0,291600.0
201812191200,0.0,129600.0
201812191800,0.0,421200.0
201812200000,1.0,
201812200600,1.0,
201812201200,1.0,
201812201800,1.0,
201812210000,1.0,
201812210600,1.0,
201812211200,1.0,
201812211800,1.0,
201812220000,1.0,
201812220600,1.0,
201812221200,1.0,
201812221800,1.0,
201812230000,1.0,
201812230600,1.0,
201812231200,0.0,604800.0
201812231800,0.0,594000.0
201812240000,0.0,205200.0
201812240600,0.0,162000.0
201812241200,1.0,
201812241800,1.0,
201812250000,1.0,
201812250600,0.0,162000.0
201812251200,0.0,345600.0
201812251800,1.0,
201812260000,1.0,
201812260600,0.0,356400.0
201812261200,1.0,
201812261800,0.0,226800.0
201812270000,0.0,216000.0
201812270600,0.0,421200.0
201812271200,0.0,108000.0
201812271800,1.0,
201812280000,1.0,
201812280600,1.0,
201812281200,0.0,270000.0
201812281800,0.0,151200.0
201812290000,0.0,248400.0
201812290600,0.0,226800.0
201812291200,0.0,237600.0
201812291800,0.0,205200.0
201812300000,0.0,248400.0
201812300600,0.0,248400.0
201812301200,0.0,280800.0
201812301800,0.0,291600.0
201812310000,0.0,259200.0
201812310600,0.0,86400.0
201812311200,1.0,
201812311800,0.0,183600.0
201901010000,0.0,183600.0
201901010600,0.0,205200.0
201901011200,1.0,
201901011800,1.0,
201901020000,0.0,313200.0
201901020600,0.0,324000.0
201901021200,0.0,313200.0
201901021800,0.0,291600.0
201901030000,1.0,
201901030600,0.0,334800.0
201901031200,1.0,
201901031800,1.0,
201901040000,1.0,
201901040600,1.0,
201901041200,1.0,
201901041800,1.0,
201901050000,1.0,
201901050600,1.0,
201901051200,0.0,140400.0
201901051800,0.0,162000.0
201901060000,1.0,
201901060600,0.0,356400.0
201901061200,1.0,
201901061800,1.0,
201901070000,1.0,
201901070600,1.0,
201901071200,0.0,64800.0
201901071800,0.0,194400.0
201901080000,0.0,216000.0
201901080600,1.0,
201901081200,0.0,183600.0
201901081800,1.0,
201901090000,0.0,432000.0
201901090600,0.0,496800.0
201901091200,0.0,507600.0
201901091800,0.0,518400.0
201901100000,0.0,518400.0
201901100600,1.0,
201901101200,1.0,
201901101800,1.0,
201901110000,0.0,356400.0
201901110600,1.0,
201901111200,1.0,
201901111800,1.0,
201901120000,1.0,
201901120600,1.0,
201901121200,1.0,
201901121800,1.0,
201901130000,0.0,356400.0
201901130600,1.0,
201901131200,0.0,313200.0
201901131800,1.0,
201901140000,0.0,410400.0
201901140600,0.0,496800.0
201901141200,0.0,367200.0
201901141800,0.0,561600.0
201901150000,1.0,
201901150600,0.0,151200.0
201901151200,1.0,
201901151800,1.0,
201901160000,0.0,291600.0
201901160600,0.0,334800.0
201901161200,1.0,
201901161800,1.0,
201901170000,1.0,
201901170600,1.0,
201901171200,1.0,
201901171800,1.0,
201901180000,1.0,
201901180600,1.0,
201901181200,1.0,
201901181800,1.0,
201901190000,1.0,
201901190600,0.0,388800.0
201901191200,0.0,313200.0
201901191800,1.0,
201901200000,1.0,
201901200600,1.0,
201901201200,0.0,507600.0
201901201800,0.0,486000.0
201901210000,0.0,194400.0
201901210600,0.0,172800.0
201901211200,1.0,
201901211800,0.0,205200.0
201901220000,0.0,226800.0
201901220600,0.0,259200.0
201901221200,0.0,356400.0
201901221800,0.0,421200.0
201901230000,0.0,280800.0
201901230600,0.0,313200.0
201901231200,0.0,324000.0
201901231800,0.0,345600.0
201901240000,0.0,334800.0
201901240600,0.0,356400.0
201901241200,0.0,291600.0
201901241800,1.0,
201901250000,1.0,
201901250600,1.0,
201901251200,1.0,
201901251800,0.0,410400.0
201901260000,1.0,
201901260600,0.0,345600.0
201901261200,0.0,378000.0
201901261800,0.0,388800.0
201901270000,0.0,604800.0
201901270600,0.0,561600.0
201901271200,0.0,496800.0
201901271800,1.0,
201901280000,1.0,
201901280600,1.0,
201901281200,1.0,
201901281800,0.0,10800.0
201901290000,1.0,
201901290600,1.0,
201901291200,0.0,259200.0
201901291800,1.0,
201901300000,1.0,
201901300600,0.0,259200.0
201901301200,1.0,
201901301800,0.0,604800.0
201901310000,1.0,
201901310600,1.0,
201901311200,1.0,
201901311800,0.0,302400.0
201902010000,0.0,291600.0
201902010600,1.0,
201902011200,1.0,
201902011800,1.0,
201902020000,1.0,
201902020600,1.0,
201902021200,1.0,
201902021800,1.0,
201902030000,1.0,
201902030600,1.0,
201902031200,1.0,
201902031800,1.0,
201902040000,1.0,
201902040600,1.0,
201902041200,0.0,280800.0
201902041800,1.0,
201902050000,1.0,
201902050600,0.0,302400.0
201902051200,0.0,270000.0
201902051800,1.0,
201902060000,1.0,
201902060600,1.0,
201902061200,1.0,
201902061800,1.0,
201902070000,1.0,
201902070600,1.0,
201902071200,1.0,
201902071800,1.0,
201902080000,1.0,
201902080600,1.0,
201902081200,0.0,97200.0
201902081800,0.0,108000.0
201902090000,0.0,172800.0
201902090600,0.0,129600.0
201902091200,0.0,162000.0
201902091800,1.0,
201902100000,1.0,
201902100600,1.0,
