,is_oceanic
201003291800,0.0
201003300000,1.0
201003300600,0.0
201003301200,0.0
201003301800,1.0
201003310000,1.0
201003310600,1.0
201003311200,0.0
201003311800,1.0
201004010000,1.0
201004010600,1.0
201004011200,1.0
201004011800,1.0
201004020000,0.0
201004020600,0.0
201004021200,0.0
201004021800,0.0
201004030000,0.0
201004030600,0.0
201004031200,1.0
201004031800,1.0
201004040000,0.0
201004040600,1.0
201004041200,1.0
201004041800,1.0
201004050000,1.0
201004050600,1.0
201004051200,1.0
201004051800,1.0
201004060000,1.0
201004060600,1.0
201004061200,1.0
201004061800,1.0
201004070000,1.0
201004070600,1.0
201004071200,1.0
201004071800,1.0
201004080000,1.0
201004080600,1.0
201004081200,1.0
201004081800,1.0
201004090000,1.0
201004090600,0.0
201004091200,0.0
201004091800,0.0
201004100000,0.0
201004100600,0.0
201004101200,0.0
201004101800,0.0
201004110000,0.0
201004110600,0.0
201004111200,0.0
201004111800,0.0
201004120000,0.0
201004120600,0.0
201004121200,0.0
201004121800,0.0
201004130000,0.0
201004130600,0.0
201004131200,0.0
201004131800,0.0
201004140000,0.0
201004140600,0.0
201004141200,0.0
201004141800,0.0
201004150000,0.0
201004150600,0.0
201004151200,0.0
201004151800,0.0
201004160000,0.0
201004160600,0.0
201004161200,0.0
201004161800,0.0
201004170000,0.0
201004170600,0.0
201004171200,0.0
201004171800,1.0
201004180000,1.0
201004180600,0.0
201004181200,0.0
201004181800,0.0
201004190000,0.0
201004190600,0.0
201004191200,0.0
201004191800,1.0
201004200000,1.0
201004200600,1.0
201004201200,0.0
201004201800,0.0
201004210000,0.0
201004210600,0.0
201004211200,0.0
201004211800,0.0
201004220000,0.0
201004220600,0.0
201004221200,0.0
201004221800,0.0
201004230000,0.0
201004230600,0.0
201004231200,0.0
201004231800,0.0
201004240000,0.0
201004240600,0.0
201004241200,0.0
201004241800,0.0
201004250000,0.0
201004250600,1.0
201004251200,1.0
201004251800,1.0
201004260000,1.0
201004260600,1.0
201004261200,1.0
201004261800,1.0
201004270000,0.0
201004270600,0.0
201004271200,0.0
201004271800,1.0
201004280000,1.0
201004280600,1.0
201004281200,1.0
201004281800,1.0
201004290000,1.0
201004290600,1.0
201004291200,1.0
201004291800,1.0
201004300000,1.0
201004300600,1.0
201004301200,1.0
201004301800,1.0
201005010000,1.0
201005010600,1.0
201005011200,1.0
201005011800,0.0
201005020000,0.0
201005020600,0.0
201005021200,1.0
201005021800,0.0
201005030000,1.0
201005030600,0.0
201005031200,0.0
201005031800,0.0
201005040000,0.0
201005040600,1.0
201005041200,1.0
201005041800,1.0
201005050000,1.0
201005050600,1.0
201005051200,1.0
201005051800,1.0
201005060000,1.0
201005060600,1.0
201005061200,0.0
201005061800,0.0
201005070000,0.0
201005070600,0.0
201005071200,0.0
201005071800,0.0
201005080000,0.0
201005080600,0.0
201005081200,0.0
201005081800,0.0
201005090000,0.0
201005090600,0.0
201005091200,1.0
201005091800,0.0
201005100000,0.0
201005100600,1.0
201005101200,1.0
201005101800,0.0
201005110000,0.0
201005110600,0.0
201005111200,0.0
201005111800,1.0
201005120000,0.0
201005120600,0.0
201005121200,0.0
201005121800,1.0
201005130000,1.0
201005130600,1.0
201005131200,1.0
201005131800,1.0
201005140000,0.0
201005140600,0.0
201005141200,0.0
201005141800,0.0
201005150000,0.0
201005150600,1.0
201005151200,0.0
201005151800,1.0
201005160000,1.0
201005160600,1.0
201005161200,1.0
201005161800,1.0
201005170000,1.0
201005170600,1.0
201005171200,1.0
201005171800,1.0
201005180000,1.0
201005180600,1.0
201005181200,0.0
201005181800,1.0
201005190000,1.0
201005190600,1.0
201005191200,1.0
201005191800,1.0
201005200000,1.0
201005200600,1.0
201005201200,1.0
201005201800,1.0
201005210000,0.0
201005210600,0.0
201005211200,0.0
201005211800,0.0
201005220000,0.0
201005220600,0.0
201005221200,0.0
201005221800,0.0
201005230000,0.0
201005230600,0.0
201005231200,0.0
201005231800,0.0
201005240000,0.0
201005240600,0.0
201005241200,0.0
201005241800,0.0
201005250000,0.0
201005250600,0.0
201005251200,0.0
201005251800,0.0
201005260000,0.0
201005260600,0.0
201005261200,0.0
201005261800,0.0
201005270000,1.0
201005270600,0.0
201005271200,1.0
201005271800,1.0
201005280000,0.0
201005280600,0.0
201005281200,0.0
201005281800,1.0
201005290000,0.0
201005290600,0.0
201005291200,0.0
201005291800,0.0
201005300000,1.0
201005300600,0.0
201005301200,0.0
201005301800,0.0
201005310000,0.0
201005310600,0.0
201005311200,0.0
201005311800,0.0
201006010000,1.0
201006010600,1.0
201006011200,1.0
201006011800,1.0
201006020000,1.0
201006020600,1.0
201006021200,1.0
201006021800,0.0
201006030000,0.0
201006030600,0.0
201006031200,0.0
201006031800,0.0
201006040000,0.0
201006040600,1.0
201006041200,1.0
201006041800,1.0
201006050000,1.0
201006050600,1.0
201006051200,1.0
201006051800,1.0
201006060000,1.0
201006060600,1.0
201006061200,1.0
201006061800,1.0
201006070000,1.0
201006070600,0.0
201006071200,0.0
201006071800,0.0
201006080000,0.0
201006080600,0.0
201006081200,0.0
201006081800,0.0
201006090000,0.0
201006090600,1.0
201006091200,0.0
201006091800,0.0
201006100000,0.0
201006100600,0.0
201006101200,0.0
201006101800,0.0
201006110000,0.0
201006110600,1.0
201006111200,1.0
201006111800,1.0
201006120000,1.0
201006120600,0.0
201006121200,1.0
201006121800,1.0
201006130000,1.0
201006130600,1.0
201006131200,1.0
201006131800,1.0
201006140000,1.0
201006140600,1.0
201006141200,0.0
201006141800,0.0
201006150000,0.0
201006150600,0.0
201006151200,0.0
201006151800,1.0
201006160000,1.0
201006160600,1.0
201006161200,1.0
201006161800,1.0
201006170000,1.0
201006170600,1.0
201006171200,1.0
201006171800,0.0
201006180000,0.0
201006180600,0.0
201006181200,1.0
201006181800,0.0
201006190000,0.0
201006190600,1.0
201006191200,0.0
201006191800,0.0
201006200000,0.0
201006200600,0.0
201006201200,0.0
201006201800,0.0
201006210000,0.0
201006210600,0.0
201006211200,0.0
201006211800,1.0
201006220000,0.0
201006220600,1.0
201006221200,1.0
201006221800,1.0
201006230000,1.0
201006230600,1.0
201006231200,1.0
201006231800,1.0
201006240000,1.0
201006240600,1.0
201006241200,1.0
201006241800,1.0
201006250000,1.0
201006250600,1.0
201006251200,1.0
201006251800,1.0
201006260000,1.0
201006260600,1.0
201006261200,1.0
201006261800,1.0
201006270000,1.0
201006270600,1.0
201006271200,1.0
201006271800,1.0
201006280000,1.0
201006280600,1.0
201006281200,1.0
201006281800,1.0
201006290000,1.0
201006290600,1.0
201006291200,1.0
201006291800,1.0
201006300000,1.0
201006300600,1.0
201006301200,0.0
201006301800,1.0
201007010000,1.0
201007010600,1.0
201007011200,1.0
201007011800,1.0
201007020000,1.0
201007020600,1.0
201007021200,1.0
201007021800,1.0
201007030000,1.0
201007030600,1.0
201007031200,1.0
201007031800,1.0
201007040000,1.0
201007040600,1.0
201007041200,1.0
201007041800,1.0
201007050000,1.0
201007050600,1.0
201007051200,1.0
201007051800,1.0
201007060000,1.0
201007060600,1.0
201007061200,1.0
201007061800,1.0
201007070000,1.0
201007070600,1.0
201007071200,1.0
201007071800,1.0
201007080000,1.0
201007080600,1.0
201007081200,1.0
201007081800,0.0
201007090000,0.0
201007090600,1.0
201007091200,1.0
201007091800,1.0
201007100000,0.0
201007100600,0.0
201007101200,0.0
201007101800,0.0
201007110000,1.0
201007110600,1.0
201007111200,1.0
201007111800,1.0
201007120000,0.0
201007120600,0.0
201007121200,0.0
201007121800,0.0
201007130000,0.0
201007130600,0.0
201007131200,0.0
201007131800,0.0
201007140000,0.0
201007140600,0.0
201007141200,0.0
201007141800,0.0
201007150000,0.0
201007150600,0.0
201007151200,0.0
201007151800,0.0
201007160000,0.0
201007160600,1.0
201007161200,1.0
201007161800,1.0
201007170000,1.0
201007170600,0.0
201007171200,1.0
201007171800,1.0
201007180000,1.0
201007180600,1.0
201007181200,1.0
201007181800,1.0
201007190000,1.0
201007190600,1.0
201007191200,1.0
201007191800,1.0
201007200000,1.0
201007200600,1.0
201007201200,1.0
201007201800,1.0
201007210000,0.0
201007210600,1.0
201007211200,1.0
201007211800,1.0
201007220000,1.0
201007220600,1.0
201007221200,0.0
201007221800,0.0
201007230000,1.0
201007230600,1.0
201007231200,1.0
201007231800,1.0
201007240000,1.0
201007240600,1.0
201007241200,1.0
201007241800,1.0
201007250000,1.0
201007250600,1.0
201007251200,1.0
201007251800,1.0
201007260000,1.0
201007260600,1.0
201007261200,1.0
201007261800,1.0
201007270000,1.0
201007270600,1.0
201007271200,1.0
201007271800,1.0
201007280000,1.0
201007280600,1.0
201007281200,1.0
201007281800,1.0
201007290000,1.0
201007290600,1.0
201007291200,1.0
201007291800,1.0
201007300000,1.0
201007300600,1.0
201007301200,1.0
201007301800,1.0
201007310000,1.0
201007310600,1.0
201007311200,1.0
201007311800,1.0
201008010000,1.0
201008010600,1.0
201008011200,1.0
201008011800,1.0
201008020000,0.0
201008020600,1.0
201008021200,1.0
201008021800,1.0
201008030000,1.0
201008030600,1.0
201008031200,1.0
201008031800,1.0
201008040000,1.0
201008040600,1.0
201008041200,0.0
201008041800,1.0
201008050000,1.0
201008050600,1.0
201008051200,1.0
201008051800,1.0
201008060000,1.0
201008060600,1.0
201008061200,1.0
201008061800,1.0
201008070000,1.0
201008070600,0.0
201008071200,1.0
201008071800,1.0
201008080000,1.0
201008080600,1.0
201008081200,1.0
201008081800,1.0
201008090000,1.0
201008090600,1.0
201008091200,1.0
201008091800,0.0
201008100000,0.0
201008100600,1.0
201008101200,1.0
201008101800,1.0
201008110000,1.0
201008110600,1.0
201008111200,0.0
201008111800,1.0
201008120000,1.0
201008120600,1.0
201008121200,1.0
201008121800,1.0
201008130000,1.0
201008130600,1.0
201008131200,1.0
201008131800,0.0
201008140000,0.0
201008140600,1.0
201008141200,1.0
201008141800,0.0
201008150000,0.0
201008150600,0.0
201008151200,0.0
201008151800,0.0
201008160000,0.0
201008160600,0.0
201008161200,0.0
201008161800,1.0
201008170000,1.0
201008170600,1.0
201008171200,1.0
201008171800,1.0
201008180000,1.0
201008180600,1.0
201008181200,1.0
201008181800,1.0
201008190000,1.0
201008190600,1.0
201008191200,1.0
201008191800,0.0
201008200000,1.0
201008200600,1.0
201008201200,1.0
201008201800,1.0
201008210000,0.0
201008210600,0.0
201008211200,1.0
201008211800,1.0
201008220000,1.0
201008220600,1.0
201008221200,1.0
201008221800,1.0
201008230000,1.0
201008230600,1.0
201008231200,1.0
201008231800,1.0
201008240000,0.0
201008240600,0.0
201008241200,1.0
201008241800,0.0
201008250000,0.0
201008250600,0.0
201008251200,0.0
201008251800,0.0
201008260000,0.0
201008260600,0.0
201008261200,0.0
201008261800,0.0
201008270000,0.0
201008270600,1.0
201008271200,1.0
201008271800,1.0
201008280000,1.0
201008280600,1.0
201008281200,1.0
201008281800,1.0
201008290000,1.0
201008290600,1.0
201008291200,1.0
201008291800,0.0
201008300000,0.0
201008300600,0.0
201008301200,0.0
201008301800,0.0
201008310000,0.0
201008310600,0.0
201008311200,0.0
201008311800,0.0
201009010000,0.0
201009010600,0.0
201009011200,0.0
201009011800,0.0
201009020000,0.0
201009020600,0.0
201009021200,0.0
201009021800,0.0
201009030000,0.0
201009030600,0.0
201009031200,0.0
201009031800,0.0
201009040000,0.0
201009040600,0.0
201009041200,1.0
201009041800,1.0
201009050000,1.0
201009050600,0.0
201009051200,0.0
201009051800,1.0
201009060000,0.0
201009060600,1.0
201009061200,1.0
201009061800,1.0
201009070000,1.0
201009070600,1.0
201009071200,1.0
201009071800,1.0
201009080000,1.0
201009080600,0.0
201009081200,0.0
201009081800,0.0
201009090000,1.0
201009090600,0.0
201009091200,1.0
201009091800,1.0
201009100000,1.0
201009100600,1.0
201009101200,1.0
201009101800,1.0
201009110000,1.0
201009110600,1.0
201009111200,1.0
201009111800,1.0
201009120000,0.0
201009120600,1.0
201009121200,1.0
201009121800,1.0
201009130000,1.0
201009130600,1.0
201009131200,1.0
201009131800,1.0
201009140000,1.0
201009140600,1.0
201009141200,1.0
201009141800,1.0
201009150000,1.0
201009150600,0.0
201009151200,0.0
201009151800,0.0
201009160000,1.0
201009160600,1.0
201009161200,1.0
201009161800,0.0
201009170000,0.0
201009170600,0.0
201009171200,0.0
201009171800,1.0
201009180000,1.0
201009180600,1.0
201009181200,1.0
201009181800,1.0
201009190000,1.0
201009190600,1.0
201009191200,1.0
201009191800,0.0
201009200000,1.0
201009200600,1.0
201009201200,1.0
201009201800,1.0
201009210000,0.0
201009210600,1.0
201009211200,1.0
201009211800,0.0
201009220000,1.0
201009220600,1.0
201009221200,1.0
201009221800,1.0
201009230000,0.0
201009230600,1.0
201009231200,0.0
201009231800,1.0
201009240000,0.0
201009240600,0.0
201009241200,1.0
201009241800,0.0
201009250000,0.0
201009250600,0.0
201009251200,0.0
201009251800,0.0
201009260000,0.0
201009260600,0.0
201009261200,0.0
201009261800,0.0
201009270000,0.0
201009270600,0.0
201009271200,0.0
201009271800,0.0
201009280000,0.0
201009280600,1.0
201009281200,1.0
201009281800,1.0
201009290000,1.0
201009290600,1.0
201009291200,1.0
201009291800,1.0
201009300000,0.0
201009300600,0.0
201009301200,0.0
201009301800,1.0
201010010000,0.0
201010010600,0.0
201010011200,1.0
201010011800,1.0
201010020000,1.0
201010020600,1.0
201010021200,1.0
201010021800,1.0
201010030000,1.0
201010030600,1.0
201010031200,0.0
201010031800,1.0
201010040000,1.0
201010040600,1.0
201010041200,1.0
201010041800,1.0
201010050000,0.0
201010050600,1.0
201010051200,1.0
201010051800,1.0
201010060000,1.0
201010060600,0.0
201010061200,1.0
201010061800,0.0
201010070000,1.0
201010070600,1.0
201010071200,0.0
201010071800,0.0
201010080000,0.0
201010080600,0.0
201010081200,0.0
201010081800,0.0
201010090000,0.0
201010090600,0.0
201010091200,0.0
201010091800,0.0
201010100000,0.0
201010100600,0.0
201010101200,0.0
201010101800,0.0
201010110000,0.0
201010110600,0.0
201010111200,0.0
201010111800,0.0
201010120000,0.0
201010120600,0.0
201010121200,0.0
201010121800,0.0
201010130000,0.0
201010130600,0.0
201010131200,0.0
201010131800,0.0
201010140000,0.0
201010140600,0.0
201010141200,0.0
201010141800,0.0
201010150000,1.0
201010150600,0.0
201010151200,1.0
201010151800,1.0
201010160000,0.0
201010160600,0.0
201010161200,0.0
201010161800,0.0
201010170000,0.0
201010170600,1.0
201010171200,1.0
201010171800,1.0
201010180000,1.0
201010180600,1.0
201010181200,1.0
201010181800,1.0
201010190000,1.0
201010190600,1.0
201010191200,1.0
201010191800,1.0
201010200000,0.0
201010200600,1.0
201010201200,1.0
201010201800,1.0
201010210000,1.0
201010210600,1.0
201010211200,1.0
201010211800,1.0
201010220000,1.0
201010220600,1.0
201010221200,1.0
201010221800,1.0
201010230000,1.0
201010230600,1.0
201010231200,1.0
201010231800,0.0
201010240000,0.0
201010240600,0.0
201010241200,0.0
201010241800,0.0
201010250000,0.0
201010250600,0.0
201010251200,0.0
201010251800,1.0
201010260000,1.0
201010260600,1.0
201010261200,1.0
201010261800,1.0
201010270000,1.0
201010270600,1.0
201010271200,1.0
201010271800,1.0
201010280000,1.0
201010280600,1.0
201010281200,1.0
201010281800,1.0
201010290000,1.0
201010290600,1.0
201010291200,1.0
201010291800,1.0
201010300000,1.0
201010300600,1.0
201010301200,1.0
201010301800,0.0
201010310000,0.0
201010310600,0.0
201010311200,0.0
201010311800,0.0
201011010000,1.0
201011010600,1.0
201011011200,1.0
201011011800,1.0
201011020000,1.0
201011020600,1.0
201011021200,1.0
201011021800,1.0
201011030000,1.0
201011030600,1.0
201011031200,1.0
201011031800,1.0
201011040000,1.0
201011040600,1.0
201011041200,1.0
201011041800,1.0
201011050000,1.0
201011050600,1.0
201011051200,1.0
201011051800,1.0
201011060000,1.0
201011060600,1.0
201011061200,1.0
201011061800,1.0
201011070000,1.0
201011070600,1.0
201011071200,1.0
201011071800,1.0
201011080000,1.0
201011080600,1.0
201011081200,0.0
201011081800,0.0
201011090000,0.0
201011090600,0.0
201011091200,0.0
201011091800,0.0
201011100000,0.0
201011100600,0.0
201011101200,0.0
201011101800,0.0
201011110000,1.0
201011110600,1.0
201011111200,1.0
201011111800,1.0
201011120000,1.0
201011120600,1.0
201011121200,1.0
201011121800,1.0
201011130000,1.0
201011130600,1.0
201011131200,1.0
201011131800,1.0
201011140000,1.0
201011140600,1.0
201011141200,1.0
201011141800,1.0
201011150000,1.0
201011150600,0.0
201011151200,1.0
201011151800,0.0
201011160000,1.0
201011160600,1.0
201011161200,1.0
201011161800,1.0
201011170000,1.0
201011170600,1.0
201011171200,1.0
201011171800,1.0
201011180000,1.0
201011180600,1.0
201011181200,1.0
201011181800,1.0
201011190000,1.0
201011190600,1.0
201011191200,0.0
201011191800,0.0
201011200000,0.0
201011200600,0.0
201011201200,0.0
201011201800,0.0
201011210000,0.0
201011210600,0.0
201011211200,0.0
201011211800,0.0
201011220000,0.0
201011220600,0.0
201011221200,0.0
201011221800,0.0
201011230000,0.0
201011230600,0.0
201011231200,0.0
201011231800,0.0
201011240000,0.0
201011240600,0.0
201011241200,0.0
201011241800,0.0
201011250000,0.0
201011250600,1.0
201011251200,0.0
201011251800,1.0
201011260000,1.0
201011260600,0.0
201011261200,1.0
201011261800,1.0
201011270000,1.0
201011270600,0.0
201011271200,1.0
201011271800,1.0
201011280000,1.0
201011280600,0.0
201011281200,0.0
201011281800,0.0
201011290000,0.0
201011290600,0.0
201011291200,0.0
201011291800,0.0
201011300000,0.0
201011300600,0.0
201011301200,0.0
201011301800,0.0
201012010000,0.0
201012010600,0.0
201012011200,0.0
201012011800,0.0
201012020000,0.0
201012020600,0.0
201012021200,0.0
201012021800,0.0
201012030000,1.0
201012030600,1.0
201012031200,0.0
201012031800,0.0
201012040000,0.0
201012040600,0.0
201012041200,0.0
201012041800,0.0
201012050000,0.0
201012050600,0.0
201012051200,0.0
201012051800,0.0
201012060000,0.0
201012060600,1.0
201012061200,1.0
201012061800,0.0
201012070000,0.0
201012070600,0.0
201012071200,0.0
201012071800,0.0
201012080000,0.0
201012080600,0.0
201012081200,0.0
201012081800,1.0
201012090000,1.0
201012090600,1.0
201012091200,1.0
201012091800,1.0
201012100000,1.0
201012100600,1.0
201012101200,1.0
201012101800,1.0
201012110000,1.0
201012110600,0.0
201012111200,0.0
201012111800,0.0
201012120000,0.0
201012120600,0.0
201012121200,0.0
201012121800,0.0
201012130000,0.0
201012130600,0.0
201012131200,0.0
201012131800,0.0
201012140000,0.0
201012140600,0.0
201012141200,0.0
201012141800,0.0
201012150000,0.0
201012150600,0.0
201012151200,0.0
201012151800,0.0
201012160000,1.0
201012160600,1.0
201012161200,0.0
201012161800,1.0
201012170000,1.0
201012170600,1.0
201012171200,1.0
201012171800,0.0
201012180000,1.0
201012180600,1.0
201012181200,1.0
201012181800,0.0
201012190000,0.0
201012190600,0.0
201012191200,0.0
201012191800,0.0
201012200000,0.0
201012200600,0.0
201012201200,0.0
201012201800,0.0
201012210000,0.0
201012210600,0.0
201012211200,0.0
201012211800,0.0
201012220000,0.0
201012220600,0.0
201012221200,0.0
201012221800,0.0
201012230000,0.0
201012230600,0.0
201012231200,0.0
201012231800,0.0
201012240000,0.0
201012240600,0.0
201012241200,0.0
201012241800,0.0
201012250000,0.0
201012250600,0.0
201012251200,0.0
201012251800,0.0
201012260000,1.0
201012260600,1.0
201012261200,1.0
201012261800,1.0
201012270000,0.0
201012270600,1.0
201012271200,0.0
201012271800,0.0
201012280000,1.0
201012280600,1.0
201012281200,1.0
201012281800,1.0
201012290000,1.0
201012290600,1.0
201012291200,1.0
201012291800,1.0
201012300000,0.0
201012300600,0.0
201012301200,0.0
201012301800,0.0
201012310000,0.0
201012310600,0.0
201012311200,0.0
201012311800,0.0
201101010000,0.0
201101010600,0.0
201101011200,0.0
201101011800,0.0
201101020000,0.0
201101020600,0.0
201101021200,0.0
201101021800,0.0
201101030000,0.0
201101030600,0.0
201101031200,0.0
201101031800,0.0
201101040000,1.0
201101040600,1.0
201101041200,1.0
201101041800,1.0
201101050000,0.0
201101050600,1.0
201101051200,0.0
201101051800,1.0
201101060000,0.0
201101060600,0.0
201101061200,1.0
201101061800,0.0
201101070000,0.0
201101070600,0.0
201101071200,0.0
201101071800,0.0
201101080000,0.0
201101080600,1.0
201101081200,0.0
201101081800,1.0
201101090000,1.0
201101090600,0.0
201101091200,1.0
201101091800,1.0
201101100000,1.0
201101100600,0.0
201101101200,0.0
201101101800,1.0
201101110000,0.0
201101110600,1.0
201101111200,1.0
201101111800,0.0
201101120000,1.0
201101120600,1.0
201101121200,1.0
201101121800,1.0
201101130000,1.0
201101130600,1.0
201101131200,1.0
201101131800,1.0
201101140000,1.0
201101140600,1.0
201101141200,1.0
201101141800,1.0
201101150000,1.0
201101150600,1.0
201101151200,1.0
201101151800,1.0
201101160000,1.0
201101160600,1.0
201101161200,1.0
201101161800,1.0
201101170000,1.0
201101170600,1.0
201101171200,1.0
201101171800,1.0
201101180000,1.0
201101180600,1.0
201101181200,1.0
201101181800,1.0
201101190000,1.0
201101190600,0.0
201101191200,0.0
201101191800,0.0
201101200000,0.0
201101200600,0.0
201101201200,0.0
201101201800,0.0
201101210000,0.0
201101210600,0.0
201101211200,0.0
201101211800,0.0
201101220000,0.0
201101220600,0.0
201101221200,0.0
201101221800,0.0
201101230000,0.0
201101230600,0.0
201101231200,0.0
201101231800,0.0
201101240000,0.0
201101240600,0.0
201101241200,1.0
201101241800,1.0
201101250000,1.0
201101250600,1.0
201101251200,1.0
201101251800,1.0
201101260000,1.0
201101260600,0.0
201101261200,0.0
201101261800,0.0
201101270000,0.0
201101270600,0.0
201101271200,0.0
201101271800,0.0
201101280000,0.0
201101280600,0.0
201101281200,0.0
201101281800,0.0
201101290000,0.0
201101290600,0.0
201101291200,0.0
201101291800,0.0
201101300000,0.0
201101300600,0.0
201101301200,1.0
201101301800,1.0
201101310000,1.0
201101310600,1.0
201101311200,1.0
201101311800,1.0
201102010000,1.0
201102010600,1.0
201102011200,1.0
201102011800,1.0
201102020000,1.0
201102020600,1.0
201102021200,1.0
201102021800,1.0
201102030000,1.0
201102030600,1.0
201102031200,1.0
201102031800,1.0
201102040000,1.0
201102040600,1.0
201102041200,1.0
201102041800,1.0
201102050000,1.0
201102050600,1.0
201102051200,1.0
201102051800,1.0
201102060000,1.0
201102060600,1.0
201102061200,1.0
201102061800,1.0
201102070000,1.0
201102070600,1.0
201102071200,1.0
201102071800,1.0
201102080000,1.0
201102080600,1.0
201102081200,0.0
201102081800,0.0
201102090000,1.0
201102090600,1.0
201102091200,1.0
201102091800,1.0
201102100000,1.0
201102100600,0.0
201102101200,0.0
201102101800,0.0
201102110000,1.0
201102110600,1.0
201102111200,1.0
201102111800,1.0
201102120000,1.0
201102120600,1.0
201102121200,1.0
201102121800,1.0
201102130000,1.0
201102130600,1.0
201102131200,1.0
201102131800,1.0
201102140000,1.0
201102140600,1.0
201102141200,1.0
201102141800,1.0
201102150000,0.0
201102150600,0.0
201102151200,0.0
201102151800,1.0
201102160000,1.0
201102160600,1.0
201102161200,0.0
201102161800,0.0
201102170000,0.0
201102170600,0.0
201102171200,0.0
201102171800,0.0
201102180000,0.0
201102180600,0.0
201102181200,1.0
201102181800,0.0
201102190000,1.0
201102190600,1.0
201102191200,1.0
201102191800,0.0
201102200000,0.0
201102200600,1.0
201102201200,0.0
201102201800,1.0
201102210000,1.0
201102210600,1.0
201102211200,0.0
201102211800,1.0
201102220000,1.0
201102220600,1.0
201102221200,1.0
201102221800,1.0
201102230000,1.0
201102230600,1.0
201102231200,1.0
201102231800,1.0
201102240000,1.0
201102240600,1.0
201102241200,1.0
201102241800,1.0
201102250000,1.0
201102250600,1.0
201102251200,1.0
201102251800,1.0
201102260000,1.0
201102260600,1.0
201102261200,1.0
201102261800,1.0
201102270000,1.0
201102270600,1.0
201102271200,1.0
201102271800,1.0
201102280000,0.0
201102280600,0.0
201102281200,1.0
201102281800,1.0
201103010000,1.0
201103010600,1.0
201103011200,0.0
201103011800,0.0
201103020000,0.0
201103020600,0.0
201103021200,0.0
201103021800,1.0
201103030000,0.0
201103030600,0.0
201103031200,1.0
201103031800,1.0
201103040000,1.0
201103040600,1.0
201103041200,1.0
201103041800,1.0
201103050000,1.0
201103050600,1.0
201103051200,1.0
201103051800,1.0
201103060000,1.0
201103060600,1.0
201103061200,1.0
201103061800,1.0
201103070000,1.0
201103070600,1.0
201103071200,1.0
201103071800,1.0
201103080000,1.0
201103080600,1.0
201103081200,1.0
201103081800,0.0
201103090000,1.0
201103090600,1.0
201103091200,1.0
201103091800,1.0
201103100000,1.0
201103100600,1.0
201103101200,1.0
201103101800,1.0
201103110000,1.0
201103110600,1.0
201103111200,0.0
201103111800,0.0
201103120000,0.0
201103120600,0.0
201103121200,1.0
201103121800,1.0
201103130000,0.0
201103130600,0.0
201103131200,1.0
201103131800,1.0
201103140000,0.0
201103140600,0.0
201103141200,0.0
201103141800,0.0
201103150000,0.0
201103150600,0.0
201103151200,0.0
201103151800,0.0
201103160000,1.0
201103160600,1.0
201103161200,1.0
201103161800,1.0
201103170000,1.0
201103170600,1.0
201103171200,1.0
201103171800,1.0
201103180000,1.0
201103180600,1.0
201103181200,1.0
201103181800,1.0
201103190000,1.0
201103190600,1.0
201103191200,1.0
201103191800,1.0
201103200000,1.0
201103200600,1.0
201103201200,1.0
201103201800,1.0
201103210000,1.0
201103210600,1.0
201103211200,1.0
201103211800,1.0
201103220000,1.0
201103220600,1.0
201103221200,1.0
201103221800,1.0
201103230000,0.0
201103230600,0.0
201103231200,0.0
201103231800,0.0
201103240000,0.0
201103240600,0.0
201103241200,0.0
201103241800,0.0
201103250000,0.0
201103250600,0.0
201103251200,0.0
201103251800,0.0
201103260000,0.0
201103260600,0.0
201103261200,0.0
201103261800,0.0
201103270000,0.0
201103270600,0.0
201103271200,0.0
201103271800,0.0
201103280000,0.0
201103280600,0.0
201103281200,0.0
201103281800,0.0
201103290000,0.0
201103290600,1.0
201103291200,0.0
201103291800,0.0
201103300000,1.0
201103300600,1.0
201103301200,1.0
201103301800,1.0
201103310000,1.0
201103310600,1.0
201103311200,1.0
201103311800,1.0
201104010000,1.0
201104010600,1.0
201104011200,1.0
201104011800,1.0
201104020000,1.0
201104020600,1.0
201104021200,1.0
201104021800,1.0
201104030000,1.0
201104030600,1.0
201104031200,1.0
201104031800,1.0
201104040000,1.0
201104040600,1.0
201104041200,1.0
201104041800,1.0
201104050000,1.0
201104050600,1.0
201104051200,1.0
201104051800,1.0
201104060000,1.0
201104060600,1.0
201104061200,1.0
201104061800,1.0
201104070000,1.0
201104070600,1.0
201104071200,1.0
201104071800,1.0
201104080000,1.0
201104080600,1.0
201104081200,0.0
201104081800,0.0
201104090000,0.0
201104090600,0.0
201104091200,0.0
201104091800,0.0
201104100000,0.0
201104100600,0.0
201104101200,0.0
201104101800,1.0
201104110000,1.0
201104110600,1.0
201104111200,1.0
201104111800,1.0
201104120000,1.0
201104120600,1.0
201104121200,1.0
201104121800,1.0
201104130000,1.0
201104130600,1.0
201104131200,1.0
201104131800,1.0
201104140000,1.0
201104140600,1.0
201104141200,1.0
201104141800,1.0
201104150000,1.0
201104150600,1.0
201104151200,1.0
201104151800,1.0
201104160000,1.0
201104160600,1.0
201104161200,1.0
201104161800,1.0
201104170000,1.0
201104170600,0.0
201104171200,0.0
201104171800,0.0
201104180000,0.0
201104180600,0.0
201104181200,0.0
201104181800,0.0
201104190000,0.0
201104190600,0.0
201104191200,0.0
201104191800,0.0
201104200000,0.0
201104200600,0.0
201104201200,0.0
201104201800,0.0
201104210000,0.0
201104210600,0.0
201104211200,0.0
201104211800,0.0
201104220000,0.0
